frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1882,1584.0,[2105.3786747358654 1022.0470295678318 2745.035518406443 1700.8514135014566],[2287.34619140625 1503.292724609375 2496.74560546875 1621.7857666015625],0.25036922097206116,VY06VOS,0.08673791564492069
1883,1584.0,[2106.6103774526446 1023.4685062607138 2746.433179694619 1705.6231388090118],[2310.583251953125 1511.0892333984375 2491.942626953125 1620.3526611328125],0.40774887800216675,EY06VOG,0.16052167068302015
1888,1584.0,[2103.2611580113385 1023.3962974219628 2744.119907840813 1715.1318546428795],[2337.17724609375 1518.233642578125 2469.6591796875 1614.346435546875],0.25757119059562683,EY06VVE,0.2714402064773022
1892,1584.0,[2099.918394020964 1035.0379074956847 2738.6476924475664 1722.8348761248892],[2316.754638671875 1514.5111083984375 2485.941650390625 1616.9996337890625],0.38750094175338745,EY03VVS,0.12409932383716744
1893,1584.0,[2100.081049262416 1035.3431961858962 2740.8110451398516 1725.2043622443132],[2317.2021484375 1519.11328125 2490.305419921875 1619.987548828125],0.41235148906707764,EY06VMS,0.23184541452554264
1894,1584.0,[2100.9924813549023 1034.0546241355823 2743.4194331395092 1726.3140147135],[2320.38330078125 1527.0948486328125 2482.78125 1639.03125],0.5134164094924927,EY06VIS,0.287100602341254
1896,1584.0,[2100.7553449963984 1036.0874690955086 2745.8920941359643 1733.6356998087406],[2309.193603515625 1523.546630859375 2492.773681640625 1629.9404296875],0.3978199064731598,EY03WMS,0.36118271274497016
1901,1584.0,[2094.8896599299183 1046.3821888945438 2735.482861092219 1750.7330493942552],[2305.684814453125 1548.9473876953125 2485.125244140625 1652.3258056640625],0.45262858271598816,EY06WUS,0.25501434434899006
1902,1584.0,[2094.3929703533804 1048.745921480258 2732.5166392550136 1754.3253558613146],[2298.62646484375 1549.947509765625 2475.5546875 1649.79345703125],0.4266550838947296,EY03VVS,0.8451882076961892
1903,1584.0,[2094.6497358376423 1049.305697582489 2730.923761104011 1755.8168108034463],[2298.310546875 1549.965087890625 2475.48486328125 1649.781005859375],0.42616215348243713,EY03VVS,0.8451882076961892
1904,1584.0,[2093.2242161662325 1053.8587895420628 2727.4865497051796 1760.7021876097747],[2297.20849609375 1546.68017578125 2510.40087890625 1672.959228515625],0.31174200773239136,EY09VVS,0.15515282537412362
1905,1584.0,[2093.139940360037 1057.7818383882072 2729.4184831020366 1764.178923055359],[2312.8330078125 1558.623779296875 2483.31689453125 1663.19970703125],0.45520326495170593,EY06VVS,0.4745879976564996
1907,1584.0,[2095.033820683191 1057.002389113666 2738.8376189955925 1768.7029341643176],[2318.47705078125 1553.81591796875 2502.875732421875 1659.382080078125],0.514381468296051,EY05WDS,0.24597847075995793
1908,1584.0,[2095.2054603639695 1060.7410721601095 2741.2600674783703 1772.85451344406],[2328.074951171875 1561.9727783203125 2488.51416015625 1663.6065673828125],0.2861800491809845,EY06VVS,0.30451611757483393
1912,1584.0,[2090.3273750100893 1068.0416623423805 2738.4768982876853 1784.8262849150763],[2314.347900390625 1558.7896728515625 2492.976806640625 1668.6324462890625],0.41086912155151367,EY05VVS,0.2175527548262618
1914,1584.0,[2087.4520523677475 1066.3276769946613 2736.704202204197 1789.8016779550228],[2305.843017578125 1566.22412109375 2496.111572265625 1689.037353515625],0.4021741449832916,EY09VVS,0.4895856267231585
1915,1584.0,[2085.9172052722633 1066.648191931222 2734.86824063544 1791.7968310915128],[2305.84912109375 1566.2127685546875 2496.059326171875 1689.04248046875],0.40008077025413513,EY09VVS,0.4895856267231585
1917,1584.0,[2090.1689663098323 1071.5632543547704 2746.3122342422294 1796.5925570063],[2325.1826171875 1571.730224609375 2500.8876953125 1683.12353515625],0.3988925516605377,EY09VVS,0.09873417469760441
1920,1584.0,[2083.0001879737724 1076.2181803357441 2751.10133680822 1802.852034635241],[2286.5302734375 1597.1024169921875 2481.124755859375 1702.7462158203125],0.2976634204387665,EY06VVS,0.6440117388551879
1921,1584.0,[2081.697107359086 1076.4389100964995 2751.840907907978 1803.649456374515],[2286.228515625 1597.0894775390625 2481.120849609375 1702.7896728515625],0.2979133725166321,EY06VVS,0.6440117388551879
1923,1696.0,[2083.9541770064307 1092.756401532978 2757.0205093150053 1808.065880678464],[2308.169677734375 1592.2064208984375 2498.662109375 1704.6478271484375],0.4131934642791748,EY09VVS,0.4745923306219731
1924,1584.0,[2081.029655065885 1084.2482474875974 2753.409495554135 1810.0362255776472],[2300.266845703125 1599.9693603515625 2499.876708984375 1715.281494140625],0.4295743703842163,EY09VVS,0.5109861056574487
1926,1584.0,[2082.247040339587 1092.3156361799695 2756.4545392683226 1818.8190251556764],[2319.490234375 1603.2762451171875 2495.187255859375 1708.02685546875],0.44450995326042175,EY09VVS,0.5485503046611053
1927,1584.0,[2082.008324878807 1093.5568155391618 2756.838476201965 1820.2146722289551],[2319.46435546875 1603.24365234375 2495.329833984375 1707.990234375],0.4452075660228729,EY09VVS,0.5485503046611053
1928,1584.0,[2083.337645144055 1100.8837244124948 2757.7118107514775 1825.3820906525925],[2294.590087890625 1600.5010986328125 2498.431640625 1719.4852294921875],0.3138900399208069,EV09VVS,0.17024745181580392
1934,1584.0,[2072.932022037405 1133.722273172562 2756.3116564225597 1849.1155355347928],[2298.25732421875 1617.5650634765625 2504.12353515625 1731.3006591796875],0.48857659101486206,EY06VUS,0.07638326219739384
1935,1584.0,[2074.0477927816205 1133.663248799707 2758.4328944012236 1848.9412876055324],[2272.575927734375 1603.5648193359375 2502.368408203125 1738.6014404296875],0.30874359607696533,EY09VUS,0.3459384412659337
1940,1584.0,[2075.096737728538 1127.482025959812 2755.5965041027275 1857.964677102306],[2297.508544921875 1641.8603515625 2506.490966796875 1745.4951171875],0.5520188212394714,EY05VIS,0.2554295161244715
1944,1584.0,[2068.32981512214 1117.72031468436 2754.221301930456 1876.1764574984973],[2314.33349609375 1654.763671875 2497.87353515625 1765.477294921875],0.5184161067008972,EY06VOS,0.10883818216781467
1945,1584.0,[2066.7311610172283 1117.2996092780868 2754.902928143806 1879.2075361047878],[2314.291259765625 1654.7720947265625 2497.91748046875 1765.4857177734375],0.5185600519180298,EY06VOS,0.10883818216781467
1946,1584.0,[2067.5705140670707 1120.5388187611236 2756.7094418334127 1883.7374639066445],[2326.02392578125 1657.0224609375 2491.90869140625 1767.0205078125],0.5101709365844727,EY09VIS,0.09362416559600806
1947,1584.0,[2067.11715167286 1117.335793973385 2755.8370827288427 1885.5103475521173],[2322.1064453125 1662.5262451171875 2489.03125 1764.7239990234375],0.4733228385448456,EY06VLS,0.19770526961455168
1948,1584.0,[2067.29633440564 1119.1579335488323 2758.5782146161177 1889.670743968919],[2297.3642578125 1655.8740234375 2510.13134765625 1780.92626953125],0.27051082253456116,EY09VVS,0.6199908175348691
1949,1584.0,[2061.027408497363 1127.0176899981166 2754.658162254845 1894.7350490146741],[2319.430419921875 1662.161865234375 2493.943359375 1780.36083984375],0.3023930788040161,EY09VIS,0.2294958228290449
1950,1584.0,[2062.2912344726587 1129.3533217923639 2755.755079252421 1896.5657157044745],[2318.1806640625 1664.6484375 2510.82861328125 1778.703369140625],0.5055156350135803,EY09VRS,0.0931727484695335
1951,1584.0,[2063.136625320032 1129.5941140341638 2756.3539898604886 1896.7564644812473],[2318.1513671875 1664.6048583984375 2510.824462890625 1778.677001953125],0.5055477023124695,EY09VRS,0.11051442978903048
1954,1584.0,[2065.822463552541 1143.126809733565 2758.760412898212 1905.5471602715934],[2309.90185546875 1682.9832763671875 2519.33203125 1799.3570556640625],0.4927765429019928,EY09DIS,0.01758192011587996
1955,1584.0,[2058.898854980821 1159.0955756090107 2756.6699810654127 1912.2944887811668],[2312.4619140625 1689.248291015625 2508.035400390625 1792.433349609375],0.5974295139312744,EY09WIS,0.06494090825429914
1956,1584.0,[2063.2279135202525 1149.1361596104246 2764.939547737139 1907.787314850789],[2285.135986328125 1683.6263427734375 2532.95458984375 1813.9970703125],0.26783204078674316,EY06VVS,0.21029317002473252
1957,1584.0,[2063.108805511693 1144.0553977658449 2768.241985535849 1906.7366182611502],[2284.899169921875 1683.608642578125 2532.94873046875 1814.029541015625],0.26651546359062195,EV09VLS,0.15083991460010487
1958,1584.0,[2065.2003261812783 1141.1853735622926 2770.215103871787 1908.8209841842217],[2337.2822265625 1700.6597900390625 2516.198974609375 1808.1954345703125],0.4803614616394043,EY09VVS,0.290443796688958
1959,1584.0,[2068.84412225165 1167.3661667728593 2771.6434070942946 1924.1801972992753],[2295.309814453125 1692.8140869140625 2539.861083984375 1820.47265625],0.30916279554367065,EV09VRS,0.11178041696285967
1961,1584.0,[2067.0968044686174 1151.6167716579012 2774.2110261139483 1920.5577079054028],[2302.32080078125 1698.0296630859375 2516.4501953125 1828.6607666015625],0.3239224851131439,EY06VUS,0.16261805926508685
1963,1584.0,[2064.6217579465474 1152.2555627136335 2776.25824255915 1929.3244216736525],[2338.958740234375 1709.009765625 2492.562255859375 1814.401611328125],0.46423178911209106,ER06VVS,0.33042529960299494
1964,1584.0,[2065.4877738856385 1153.7877750230896 2777.0409773403453 1933.1674204756223],[2318.0517578125 1708.3712158203125 2523.771484375 1812.6527099609375],0.4459570050239563,EY05VDS,0.22430953297799394
1966,1584.0,[2065.9046364099804 1148.9903045793762 2781.099713951424 1941.6222429544732],[2331.407958984375 1706.87451171875 2527.640625 1823.1864013671875],0.45649972558021545,EY09VMS,0.3505085030765338
1967,1584.0,[2067.828027017901 1159.928978831145 2786.285506703979 1951.3950274087454],[2315.1279296875 1707.9149169921875 2532.197265625 1828.71875],0.4785020649433136,EY09VMS,0.35220511373643104
1968,1584.0,[2066.357067500211 1172.4163156126638 2786.3801046655226 1960.1124875211367],[2329.8115234375 1718.7667236328125 2528.68896484375 1842.3665771484375],0.5173990726470947,EY06VMS,0.10470379013366884
1969,1584.0,[2065.715300068828 1179.269333175767 2786.7309715610013 1963.308971620171],[2329.866455078125 1718.7608642578125 2528.569580078125 1842.2728271484375],0.5184584259986877,EY06VMS,0.10470379013366884
1970,1584.0,[2063.959422097725 1198.6055820097833 2781.174021248581 1970.554078857618],[2327.96484375 1730.489501953125 2532.509033203125 1839.295166015625],0.5999816656112671,EY09VOS,0.29284991804070704
1971,1584.0,[2063.333804436501 1202.7726181962337 2777.764577144647 1970.6545398154274],[2320.7548828125 1732.79150390625 2524.5673828125 1837.631103515625],0.5786362886428833,EY09VIS,0.2175142483063443
1972,1584.0,[2068.2549969425304 1205.4646710132874 2780.0014888017645 1972.4554576850842],[2312.53173828125 1732.754150390625 2522.753662109375 1864.9365234375],0.2864624857902527,EY09VDS,0.16699860003920652
1973,1584.0,[2069.4821295338706 1212.345859165721 2779.0852828299994 1976.8708027490627],[2333.181640625 1747.9193115234375 2519.230224609375 1856.5821533203125],0.4498622417449951,EY09VMS,0.3656741552697763
1974,1584.0,[2073.7281448196563 1221.7411986390616 2781.6456165803083 1982.8016881360477],[2321.58642578125 1745.35107421875 2526.15234375 1855.98046875],0.5392937660217285,EY06VMS,0.46656285156229804
1975,1584.0,[2075.6136693691487 1225.6487284127074 2782.4848717703617 1984.279224805237],[2321.49755859375 1745.3463134765625 2526.296142578125 1856.0086669921875],0.5381045341491699,EY06VMS,0.23375119108904957
1976,1584.0,[2081.0566458178214 1227.7850637061551 2791.5737565575623 1986.7862465344238],[2319.003662109375 1749.5625 2527.16162109375 1869.0380859375],0.4705584645271301,EY06VOS,0.18206452222540742
1977,1584.0,[2083.876949238636 1235.3522080837088 2798.1753294913865 1991.1540602911896],[2330.072265625 1754.3232421875 2532.889404296875 1871.21923828125],0.5639376044273376,EY09VMS,0.365664610604852
1978,1584.0,[2083.0400968268173 1244.7883441442889 2800.525711115551 1996.7165152520035],[2336.823486328125 1752.624755859375 2529.071044921875 1858.494140625],0.6100457310676575,EY09VOS,0.22459582642329945
1979,1584.0,[2076.792082351662 1249.6894422180287 2795.599629305077 1999.362617990592],[2328.87744140625 1758.5877685546875 2537.17529296875 1869.8551025390625],0.365209698677063,EY09VOS,0.14349598276007497
1980,1584.0,[2076.0926437081066 1247.096396737561 2800.804109427933 1997.0938535021846],[2343.732666015625 1758.46484375 2535.64404296875 1869.78125],0.3097212612628937,EV09VTS,0.09927032858445449
1981,1584.0,[2074.606336846153 1245.8415364410723 2803.161041938974 1996.1153330796067],[2343.7119140625 1758.453369140625 2535.670166015625 1869.77783203125],0.31026822328567505,EV09VTS,0.09927032858445449
1982,1584.0,[2073.0882321487247 1248.3678636969078 2798.7176474503053 1998.901976152268],[2349.093017578125 1758.8865966796875 2534.72998046875 1869.7664794921875],0.39953792095184326,EY09VMS,0.21978372074540123
1983,1584.0,[2073.7560914454543 1250.8646709038544 2802.880422901718 2001.9601275467467],[2334.9345703125 1763.7843017578125 2550.081298828125 1885.9742431640625],0.44090160727500916,EY09MOS,0.06616338567574669
1985,1584.0,[2070.000906554147 1226.8202652399286 2804.2060234404753 1998.607546461003],[2341.156494140625 1782.5943603515625 2538.46875 1886.9622802734375],0.5966271162033081,EY09VUS,0.20523083011848123
1987,1584.0,[2065.0099044544927 1211.8953663602288 2799.992401429248 2006.400419635931],[2328.14306640625 1790.40087890625 2535.16650390625 1896.996826171875],0.5243791937828064,EY09VVS,0.3729037555744278
1989,1584.0,[2066.5679895718295 1181.3995795024468 2803.9237882047128 2010.4391008226642],[2320.99072265625 1785.57421875 2543.990478515625 1909.685302734375],0.3101603090763092,EV09VMS,0.14407618952461718
1991,1584.0,[2070.6568779891268 1174.7940872885124 2804.6368488141625 2026.8936896015562],[2334.02783203125 1799.9066162109375 2548.42431640625 1917.8814697265625],0.5406337976455688,EY09VVS,0.20906126613234347
1992,1584.0,[2079.924141645715 1173.4167550564607 2818.8543014481215 2032.1316019892033],[2344.08837890625 1803.200439453125 2551.047119140625 1911.4337158203125],0.5727795958518982,EY09VOS,0.08099581852107252
1993,1584.0,[2082.5187557483932 1171.370737804303 2824.933233905451 2035.124080640817],[2344.001953125 1803.17431640625 2551.015869140625 1911.40576171875],0.5732215046882629,EY09VOS,0.08099581852107252
1994,1584.0,[2082.388235507322 1168.8373859750932 2824.383868205341 2038.7629563980204],[2334.950927734375 1806.529541015625 2546.1748046875 1918.4373779296875],0.4648251235485077,EY06VOS,0.15762386432667333
1995,1584.0,[2089.2265533440777 1174.1999701863238 2834.050170957684 2045.9785943040492],[2336.8720703125 1813.33154296875 2539.93017578125 1924.0400390625],0.4445509910583496,EY09VMS,0.05686414554350371
1996,1584.0,[2092.6982488241733 1192.8749348820625 2842.7230985768815 2058.877269156315],[2345.905517578125 1811.50634765625 2552.364990234375 1923.75],0.525485634803772,EY09VMS,0.4512228284671697
1998,1584.0,[2088.295256534019 1258.1326504725373 2843.6171329557787 2084.138908123885],[2330.08447265625 1820.4111328125 2564.790283203125 1935.598388671875],0.5365721583366394,EV06MIS,0.0386855711814218
1999,1584.0,[2087.647475028359 1269.453193441308 2845.2763648124887 2083.2112117305496],[2330.02978515625 1820.3653564453125 2564.8486328125 1935.6419677734375],0.5395277142524719,EV09MIS,0.04055745447673802
2001,1584.0,[2087.043640629285 1248.0447590391195 2845.379315810355 2072.234068327854],[2337.52294921875 1832.9349365234375 2556.54345703125 1951.143798828125],0.4470740556716919,EY09VIS,0.33274265349366006
2002,1584.0,[2089.0740985531684 1256.837947553483 2849.0869737007843 2079.5516823194253],[2344.097900390625 1839.211669921875 2562.754638671875 1947.076171875],0.5095428228378296,EY09VIS,0.19087944778177834
2003,1584.0,[2093.1047911676696 1248.7375908902413 2854.818229868555 2078.7831393109864],[2358.705810546875 1845.3519287109375 2546.634521484375 1945.9368896484375],0.5120519995689392,EY05VDS,0.11442421683588264
2005,1584.0,[2091.8446434754796 1235.098800341884 2846.7642042268726 2080.961569648542],[2363.947509765625 1851.076171875 2572.516357421875 1967.8505859375],0.5051817297935486,EY09VVS,0.3505071529465384
2008,1584.0,[2099.936724441813 1274.9022738098192 2863.3074137685458 2102.601829051479],[2368.1513671875 1862.3477783203125 2570.4345703125 1969.2249755859375],0.46867135167121887,EV06VOS,0.23897230435114303
2009,1584.0,[2100.611084913247 1268.704520869941 2866.2765260621422 2099.208252652895],[2367.252685546875 1858.5322265625 2570.349365234375 1965.027099609375],0.40280023217201233,EY09VOS,0.30396048055622166
2010,1584.0,[2101.2156460496744 1296.2813302426089 2868.48812569837 2111.674678138795],[2375.66259765625 1860.7254638671875 2578.4716796875 1976.6605224609375],0.346221923828125,EY09VMS,0.17964959275798173
